Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-14 09:30:00-04:00,5.539999961853027,5.539999961853027,5.539999961853027,5.539999961853027,5.539999961853027,0
2022-10-14 09:32:00-04:00,5.550000190734863,5.639999866485596,5.539999961853027,5.639999866485596,5.639999866485596,3953
2022-10-14 09:33:00-04:00,5.630000114440918,5.630000114440918,5.554999828338623,5.554999828338623,5.554999828338623,2163
2022-10-14 09:37:00-04:00,5.559999942779541,5.561299800872803,5.550000190734863,5.550000190734863,5.550000190734863,1704
2022-10-14 09:39:00-04:00,5.579999923706055,5.579999923706055,5.579999923706055,5.579999923706055,5.579999923706055,811
2022-10-14 09:40:00-04:00,5.570000171661377,5.570000171661377,5.5416998863220215,5.5416998863220215,5.5416998863220215,897
2022-10-14 09:41:00-04:00,5.539999961853027,5.539999961853027,5.539999961853027,5.539999961853027,5.539999961853027,421
2022-10-14 09:42:00-04:00,5.539999961853027,5.539999961853027,5.53000020980835,5.53000020980835,5.53000020980835,635
2022-10-14 09:44:00-04:00,5.510000228881836,5.510000228881836,5.510000228881836,5.510000228881836,5.510000228881836,371
2022-10-14 09:45:00-04:00,5.510000228881836,5.510000228881836,5.489999771118164,5.489999771118164,5.489999771118164,957
2022-10-14 09:47:00-04:00,5.489999771118164,5.5,5.489999771118164,5.489999771118164,5.489999771118164,2079
2022-10-14 09:49:00-04:00,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,100
2022-10-14 09:50:00-04:00,5.489999771118164,5.5,5.489999771118164,5.5,5.5,612
2022-10-14 09:51:00-04:00,5.489999771118164,5.489999771118164,5.480000019073486,5.480000019073486,5.480000019073486,4583
2022-10-14 09:53:00-04:00,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,102
2022-10-14 09:54:00-04:00,5.489999771118164,5.489999771118164,5.489999771118164,5.489999771118164,5.489999771118164,164
2022-10-14 09:55:00-04:00,5.5,5.5,5.489999771118164,5.489999771118164,5.489999771118164,1444
2022-10-14 09:56:00-04:00,5.489999771118164,5.489999771118164,5.489999771118164,5.489999771118164,5.489999771118164,200
2022-10-14 09:57:00-04:00,5.480000019073486,5.480000019073486,5.46999979019165,5.480000019073486,5.480000019073486,694
2022-10-14 10:02:00-04:00,5.440000057220459,5.46999979019165,5.440000057220459,5.46999979019165,5.46999979019165,3309
2022-10-14 10:03:00-04:00,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,340
2022-10-14 10:05:00-04:00,5.489999771118164,5.489999771118164,5.480000019073486,5.480000019073486,5.480000019073486,1235
2022-10-14 10:06:00-04:00,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,722
2022-10-14 10:07:00-04:00,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,600
2022-10-14 10:08:00-04:00,5.480000019073486,5.480000019073486,5.46999979019165,5.480000019073486,5.480000019073486,1231
2022-10-14 10:10:00-04:00,5.46999979019165,5.46999979019165,5.460000038146973,5.460000038146973,5.460000038146973,1216
2022-10-14 10:11:00-04:00,5.449999809265137,5.449999809265137,5.440000057220459,5.440000057220459,5.440000057220459,983
2022-10-14 10:12:00-04:00,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,281
2022-10-14 10:14:00-04:00,5.440000057220459,5.440000057220459,5.429999828338623,5.440000057220459,5.440000057220459,1198
2022-10-14 10:16:00-04:00,5.440000057220459,5.440000057220459,5.440000057220459,5.440000057220459,5.440000057220459,115
2022-10-14 10:17:00-04:00,5.429999828338623,5.440000057220459,5.429999828338623,5.429999828338623,5.429999828338623,1251
2022-10-14 10:19:00-04:00,5.434999942779541,5.434999942779541,5.429999828338623,5.429999828338623,5.429999828338623,320
2022-10-14 10:20:00-04:00,5.429999828338623,5.429999828338623,5.429999828338623,5.429999828338623,5.429999828338623,506
2022-10-14 10:21:00-04:00,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,400
2022-10-14 10:22:00-04:00,5.420000076293945,5.420000076293945,5.400000095367432,5.406000137329102,5.406000137329102,1034
2022-10-14 10:23:00-04:00,5.400000095367432,5.409999847412109,5.400000095367432,5.409999847412109,5.409999847412109,663
2022-10-14 10:27:00-04:00,5.420000076293945,5.440000057220459,5.420000076293945,5.440000057220459,5.440000057220459,5472
2022-10-14 10:28:00-04:00,5.460000038146973,5.489999771118164,5.460000038146973,5.485000133514404,5.485000133514404,1482
2022-10-14 10:29:00-04:00,5.480000019073486,5.510000228881836,5.46999979019165,5.46999979019165,5.46999979019165,7896
2022-10-14 10:31:00-04:00,5.489999771118164,5.489999771118164,5.46999979019165,5.46999979019165,5.46999979019165,1108
